r,g,b,x,y,h,s,v
45,36,34,366,2958370,10.909090909090878,0.2444444444444445,0.17647058823529413
52,41,39,367,3418407,9.230769230769226,0.24999999999999994,0.20392156862745098
43,39,35,368,2828067,30.0,0.18604651162790697,0.16862745098039217
48,41,40,369,3156264,7.5,0.16666666666666666,0.18823529411764706
53,45,45,370,3484973,0.0,0.1509433962264151,0.20784313725490197
54,42,36,371,3549732,20.0,0.3333333333333333,0.21176470588235294
52,42,37,372,3418661,20.0,0.2884615384615384,0.20392156862745098
50,41,37,373,3287333,18.461538461538453,0.25999999999999995,0.19607843137254902
86,76,73,374,5655625,13.846153846153868,0.15116279069767452,0.33725490196078434
59,41,38,375,3877158,8.571428571428555,0.35593220338983056,0.23137254901960785
31,37,47,376,2041135,217.5,0.34042553191489366,0.1843137254901961
138,125,119,377,9076087,18.9473684210526,0.13768115942028977,0.5411764705882353
111,114,113,378,7303793,159.9999999999998,0.02631578947368424,0.4470588235294118
36,33,35,379,2367779,319.99999999999994,0.08333333333333323,0.1411764705882353
83,45,48,380,5451056,355.2631578947368,0.4578313253012048,0.3254901960784314
56,45,40,381,3681576,18.75,0.2857142857142857,0.2196078431372549
56,44,39,382,3681319,17.64705882352939,0.3035714285714285,0.2196078431372549
54,45,45,383,3550509,0.0,0.1666666666666666,0.21176470588235294
42,35,35,384,2761507,0.0,0.16666666666666657,0.16470588235294117
113,98,77,385,7430733,35.0,0.3185840707964602,0.44313725490196076
36,31,31,386,2367263,0.0,0.1388888888888889,0.1411764705882353
51,43,46,387,3353390,337.5,0.1568627450980392,0.2
37,32,32,388,2433056,0.0,0.13513513513513523,0.1450980392156863
24,23,27,389,1578779,255.0,0.14814814814814814,0.10588235294117647
